film,film_id,imdb_song,spotify_song,directory,filename,titles,name,artist,URL,midi_title
Scarface,0086250,Strangers in the Night ,Strangers In The Night,data\midis\Big_Data_Set\S\S,StrangersInTheNight.mid,strangersinthenight,Strangers In The Night,Frank Sinatra,https://open.spotify.com/track/74VR3AkGPhbYXnxcOYa16x,strangersinthenight
Scarface,0086250,Strangers in the Night ,Strangers In The Night,data\midis\Big_Data_Set\S\S,StrangersInTheNight2.mid,strangersinthenight ,Strangers In The Night,Frank Sinatra,https://open.spotify.com/track/74VR3AkGPhbYXnxcOYa16x,strangersinthenight 
Scarface,0086250,Strangers in the Night ,Strangers In The Night,data\midis\Big_Data_Set\S\S,StrangersInTheNight2.mid,strangersinthenight ,Strangers In The Night,Frank Sinatra,https://open.spotify.com/track/74VR3AkGPhbYXnxcOYa16x,strangersinthenight 
Scarface,0086250,Strangers in the Night ,Strangers In The Night,data\midis\Big_Data_Set\S\S,StrangersInTheNight3.mid,strangersinthenight ,Strangers In The Night,Frank Sinatra,https://open.spotify.com/track/74VR3AkGPhbYXnxcOYa16x,strangersinthenight 
Scarface,0086250,Strangers in the Night ,Strangers In The Night,data\midis\Big_Data_Set\S\S,StrangersInTheNight3.mid,strangersinthenight ,Strangers In The Night,Frank Sinatra,https://open.spotify.com/track/74VR3AkGPhbYXnxcOYa16x,strangersinthenight 
Amélie,0211915,Sweet and Lovely ,Sweet And Lovely,data\midis\Guitar_midkar.com_MIDIRip\MidiStudio\JPT,SweetAndLovely.mid,sweetandlovely,Sweet And Lovely,Thelonious Monk Trio,https://open.spotify.com/track/5MM2LmdgJBEs3JUy3GBMzy,sweetandlovely
Amélie,0211915,Dancing in the Dark ,Dancing In the Dark,data\midis\Big_Data_Set\B\B,bruce_springsteen-dancing_in_the_dark.mid,bruce springsteen dancing in the dark,Dancing In the Dark,Bruce Springsteen,https://open.spotify.com/track/7FwBtcecmlpc1sLySPXeGE,bruce springsteen dancing in the dark
Amélie,0211915,Dancing in the Dark ,Dancing In the Dark,data\midis\Big_Data_Set\B\B,bruce_springsteen-dancing_in_the_dark.mid,bruce springsteen dancing in the dark,Dancing In the Dark,Bruce Springsteen,https://open.spotify.com/track/7FwBtcecmlpc1sLySPXeGE,bruce springsteen dancing in the dark
Amélie,0211915,Dancing in the Dark ,Dancing In the Dark,data\midis\Big_Data_Set\B\B,Bruce_Springsteen_-_Dancing_In_The_Dark.mid,bruce springsteen dancing in the dark,Dancing In the Dark,Bruce Springsteen,https://open.spotify.com/track/7FwBtcecmlpc1sLySPXeGE,bruce springsteen dancing in the dark
Amélie,0211915,Dancing in the Dark ,Dancing In the Dark,data\midis\Big_Data_Set\B\B,Bruce_Springsteen_-_Dancing_In_The_Dark.mid,bruce springsteen dancing in the dark,Dancing In the Dark,Bruce Springsteen,https://open.spotify.com/track/7FwBtcecmlpc1sLySPXeGE,bruce springsteen dancing in the dark
Amélie,0211915,Dancing in the Dark ,Dancing In the Dark,data\midis\Big_Data_Set\D\D,Dancing-In-The-Dark.mid,dancing in the dark,Dancing In the Dark,Bruce Springsteen,https://open.spotify.com/track/7FwBtcecmlpc1sLySPXeGE,dancing in the dark
Amélie,0211915,Dancing in the Dark ,Dancing In the Dark,data\midis\Big_Data_Set\D\D,Dancing-In-The-Dark.mid,dancing in the dark,Dancing In the Dark,Bruce Springsteen,https://open.spotify.com/track/7FwBtcecmlpc1sLySPXeGE,dancing in the dark
Amélie,0211915,Dancing in the Dark ,Dancing In the Dark,data\midis\Big_Data_Set\D\D,dancinginthedark.mid,dancinginthedark,Dancing In the Dark,Bruce Springsteen,https://open.spotify.com/track/7FwBtcecmlpc1sLySPXeGE,dancinginthedark
Amélie,0211915,Dancing in the Dark ,Dancing In the Dark,data\midis\Big_Data_Set\D\D,dancing_in_the_dark.mid,dancing in the dark,Dancing In the Dark,Bruce Springsteen,https://open.spotify.com/track/7FwBtcecmlpc1sLySPXeGE,dancing in the dark
Amélie,0211915,Dancing in the Dark ,Dancing In the Dark,data\midis\Big_Data_Set\D\D,dancing_in_the_dark.mid,dancing in the dark,Dancing In the Dark,Bruce Springsteen,https://open.spotify.com/track/7FwBtcecmlpc1sLySPXeGE,dancing in the dark
Amélie,0211915,Fire ,Fireflies,data\midis\Big_Data_Set\O\O,owl_city-fireflies.mid,owl city fireflies,Fireflies,Owl City,https://open.spotify.com/track/3DamFFqW32WihKkTVlwTYQ,owl city fireflies
Lawrence of Arabia,0056172,Miracle ,Miracle Man,data\midis\Big_Data_Set\O\O,Ozzy Osbourne - Miracle Man.mid,ozzy osbourne miracle man,Miracle Man,Ozzy Osbourne,https://open.spotify.com/track/7KKpL5zkf9bsiaekiNilZU,ozzy osbourne miracle man
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\E\E,entertainer-scott_joplin.mid,entertainer scott joplin,The Entertainer,Scott Joplin,https://open.spotify.com/track/6DWIm1TfM9WiCNQeLbbAsd,entertainer scott joplin
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\R\R,rag_entertainer.mid,rag entertainer,The Entertainer,Scott Joplin,https://open.spotify.com/track/6DWIm1TfM9WiCNQeLbbAsd,rag entertainer
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,The-Entertainer-1.mid,the entertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,the entertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,The-Entertainer-1.mid,the entertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,the entertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,The-Entertainer-2.mid,the entertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,the entertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,The-Entertainer-2.mid,the entertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,the entertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,The-Entertainer.mid,the entertainer,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,the entertainer
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer10.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer10.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer10.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer10.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer10.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer10.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer10.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer10.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer10.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer10.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer10.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer10.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer10.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer10.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer10.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer10.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer10.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer10.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer11.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer11.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer11.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer11.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer11.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer11.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer11.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer11.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer11.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer11.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer11.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer11.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer11.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer11.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer11.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer11.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer11.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer11.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer12.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer12.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer12.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer12.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer12.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer12.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer12.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer12.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer12.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer12.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer12.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer12.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer12.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer12.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer12.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer12.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer12.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer12.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer13.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer13.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer13.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer13.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer13.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer13.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer13.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer13.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer13.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer13.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer13.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer13.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer13.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer13.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer13.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer13.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer13.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer13.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer14.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer14.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer14.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer14.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer14.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer14.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer14.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer14.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer14.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer14.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer14.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer14.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer14.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer14.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer14.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer14.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer14.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer14.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer15.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer15.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer15.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
The Sting,0070735,The Entertainer ,The Entertainer,data\midis\Big_Data_Set\T\T,TheEntertainer15.mid,theentertainer ,The Entertainer,Billy Joel,https://open.spotify.com/track/60m29Z8TtocKOqDlQEbwUS,theentertainer 
